Qubit,T1 (us),T2 (us),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,CZ error,Gate length (ns),RZZ error,MEASURE error,Operational
113,145.67962843362244,163.05679081905,0.0054931640625,0.0068359375,0.004150390625,2584.0,9.59589029289982e-05,32.0,9.59589029289982e-05,0,9.59589029289982e-05,9.59589029289982e-05,112:0.0011135842675515373;112:0.0011135842675515373;112:0.0016197826654723302;112:0.0016197826654723302;114:0.006517383818698402;114:0.006517383818698402;114:0.002017384027154484;114:0.002017384027154484;119:0.0012512044365370345;119:0.0012512044365370345;119:0.0011325944389957154;119:0.0011325944389957154,112:68.0;112:68.0;112:68.0;112:68.0;114:68.0;114:68.0;114:68.0;114:68.0;119:68.0;119:68.0;119:68.0;119:68.0,112:0.0019852397298814606;112:0.0019852397298814606;112:0.0008745100559280905;112:0.0008745100559280905;114:0.0014876181006470979;114:0.0014876181006470979;114:0.001526728628460955;114:0.001526728628460955;119:0.0013329704407205323;119:0.0013329704407205323;119:0.0008586883013069757;119:0.0008586883013069757,0.0054931640625,Yes
114,249.46340643137574,343.3351966736877,0.0048828125,0.005615234375,0.004150390625,2584.0,0.0005240056139903419,32.0,0.0005240056139903419,0,0.0005240056139903419,0.0005240056139903419,113:0.006517383818698402;113:0.006517383818698402;113:0.002017384027154484;113:0.002017384027154484;115:0.03568868025200703;115:0.03568868025200703;115:0.0414239313365293;115:0.0414239313365293,113:68.0;113:68.0;113:68.0;113:68.0;115:68.0;115:68.0;115:68.0;115:68.0,113:0.0014876181006470979;113:0.0014876181006470979;113:0.001526728628460955;113:0.001526728628460955;115:0.03412399073140979;115:0.03412399073140979;115:0.0316684405864143;115:0.0316684405864143,0.0048828125,Yes
115,223.98097438416121,295.43370037976626,0.0057373046875,0.009521484375,0.001953125,2584.0,0.0002683694737194314,32.0,0.0002683694737194314,0,0.0002683694737194314,0.0002683694737194314,99:0.009898834170886911;99:0.009898834170886911;99:0.01524726686782607;99:0.01524726686782607;114:0.03568868025200703;114:0.03568868025200703;114:0.0414239313365293;114:0.0414239313365293,99:68.0;99:68.0;99:68.0;99:68.0;114:68.0;114:68.0;114:68.0;114:68.0,99:0.02433542720439108;99:0.02433542720439108;99:0.016389284833213003;99:0.016389284833213003;114:0.03412399073140979;114:0.03412399073140979;114:0.0316684405864143;114:0.0316684405864143,0.0057373046875,Yes
116,234.38967323107929,321.82347708167714,0.0030517578125,0.005126953125,0.0009765625,2584.0,0.00028106636282298315,32.0,0.00028106636282298315,0,0.00028106636282298315,0.00028106636282298315,101:0.0011617537587237659;101:0.0011617537587237659;101:0.0008359100972408773;101:0.0008359100972408773;121:0.0014498000023396573;121:0.0014498000023396573;121:0.0035210922181312665;121:0.0035210922181312665,101:68.0;101:68.0;101:68.0;101:68.0;121:68.0;121:68.0;121:68.0;121:68.0,101:0.0010879271171930771;101:0.0010879271171930771;101:0.0014072282662762892;101:0.0014072282662762892;121:0.0022843305022159366;121:0.0022843305022159366;121:0.0013118507534077006;121:0.0013118507534077006,0.0030517578125,Yes
117,198.45099641703968,228.7884036185071,0.0096435546875,0.015380859375,0.00390625,2584.0,0.00018662199384648475,32.0,0.00018662199384648475,0,0.00018662199384648475,0.00018662199384648475,105:0.0010039329763118499;105:0.0010039329763118499;105:0.001637207470253893;105:0.001637207470253893;125:0.0012335963290208973;125:0.0012335963290208973;125:0.0008112619958259015;125:0.0008112619958259015,105:68.0;105:68.0;105:68.0;105:68.0;125:68.0;125:68.0;125:68.0;125:68.0,105:0.0014404777611804753;105:0.0014404777611804753;105:0.00289575238999229;105:0.00289575238999229;125:0.0050538287096630885;125:0.0050538287096630885;125:0.0008687958580360644;125:0.0008687958580360644,0.0096435546875,Yes
118,205.42577236824593,295.18597591923094,0.03125,0.0380859375,0.0244140625,2584.0,0.00013307412605852734,32.0,0.00013307412605852734,0,0.00013307412605852734,0.00013307412605852734,109:0.00123930543120232;109:0.00123930543120232;109:0.001152976463889649;109:0.001152976463889649;129:0.001593968986277311;129:0.001593968986277311;129:0.006329818609284221;129:0.006329818609284221,109:68.0;109:68.0;109:68.0;109:68.0;129:68.0;129:68.0;129:68.0;129:68.0,109:0.0009760526601192143;109:0.0009760526601192143;109:0.0009555880599160238;109:0.0009555880599160238;129:0.0011727383317114703;129:0.0011727383317114703;129:0.0033292940226097023;129:0.0033292940226097023,0.03125,Yes
119,217.66289657422556,361.79783129154447,0.0054931640625,0.007080078125,0.00390625,2584.0,0.000279846578392614,32.0,0.000279846578392614,0,0.000279846578392614,0.000279846578392614,113:0.0012512044365370345;113:0.0012512044365370345;113:0.0011325944389957154;113:0.0011325944389957154;133:0.0025543957579472754;133:0.0025543957579472754;133:0.005050186877804508;133:0.005050186877804508,113:68.0;113:68.0;113:68.0;113:68.0;133:68.0;133:68.0;133:68.0;133:68.0,113:0.0013329704407205323;113:0.0013329704407205323;113:0.0008586883013069757;113:0.0008586883013069757;133:0.0010414974485981054;133:0.0010414974485981054;133:0.0016307743028894095;133:0.0016307743028894095,0.0054931640625,Yes
120,317.9406192845925,385.89299875542395,0.0042724609375,0.0078125,0.000732421875,2584.0,0.00022773758542918177,32.0,0.00022773758542918177,0,0.00022773758542918177,0.00022773758542918177,121:0.001110128387925735;121:0.001110128387925735;121:0.0009844124691654743;121:0.0009844124691654743,121:68.0;121:68.0;121:68.0;121:68.0,121:0.0009124445713225848;121:0.0009124445713225848;121:0.0010425323275916887;121:0.0010425323275916887,0.0042724609375,Yes
121,277.90309125354224,285.4014336482027,0.00439453125,0.005126953125,0.003662109375,2584.0,0.00022609048482053867,32.0,0.00022609048482053867,0,0.00022609048482053867,0.00022609048482053867,116:0.0014498000023396573;116:0.0014498000023396573;116:0.0035210922181312665;116:0.0035210922181312665;120:0.001110128387925735;120:0.001110128387925735;120:0.0009844124691654743;120:0.0009844124691654743;122:0.0012990430554404298;122:0.0012990430554404298;122:0.0014872295251889545;122:0.0014872295251889545,116:68.0;116:68.0;116:68.0;116:68.0;120:68.0;120:68.0;120:68.0;120:68.0;122:68.0;122:68.0;122:68.0;122:68.0,116:0.0022843305022159366;116:0.0022843305022159366;116:0.0013118507534077006;116:0.0013118507534077006;120:0.0009124445713225848;120:0.0009124445713225848;120:0.0010425323275916887;120:0.0010425323275916887;122:0.0024675785166612674;122:0.0024675785166612674;122:0.0022818199689434993;122:0.0022818199689434993,0.00439453125,Yes
122,300.6079235263364,312.4077852842234,0.00341796875,0.004150390625,0.002685546875,2584.0,9.457232389445527e-05,32.0,9.457232389445527e-05,0,9.457232389445527e-05,9.457232389445527e-05,121:0.0012990430554404298;121:0.0012990430554404298;121:0.0014872295251889545;121:0.0014872295251889545;123:0.00113535007958393;123:0.00113535007958393;123:0.0009251674357635686;123:0.0009251674357635686,121:68.0;121:68.0;121:68.0;121:68.0;123:68.0;123:68.0;123:68.0;123:68.0,121:0.0024675785166612674;121:0.0024675785166612674;121:0.0022818199689434993;121:0.0022818199689434993;123:0.0011591507398159284;123:0.0011591507398159284;123:0.0013689866547580976;123:0.0013689866547580976,0.00341796875,Yes
