"source_file","job_id","num_qubits","physical_qubits","backend","status","folder","experiment_json","calibration_csv","expectation_value","estimated_fidelity","shots","utc_execution_time"
"w_state_1780697116.5786831_13_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg6pe8nrc73bhbq00","13","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_13_d8hkg6pe8nrc73bhbq00_101_102_103_104_105_117_125_126_127","13_w_state_2026-06-05T22_38_01Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.2534434127970435","-0,2534434127970435","16384","2026-06-05T22:38:01.983689Z"
"w_state_1780697117.0194867_13_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg742upec739l7970","13","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_13_d8hkg742upec739l7970_48_49_38_29_30_31_32_33_39_53_52_51","13_w_state_2026-06-05T22_38_34Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.1889687552890846","-0,18896875528908463","16384","2026-06-05T22:38:34.037469Z"
"w_state_1780697117.389838_13_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg75v8cos73f4j6c0","13","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_13_d8hkg75v8cos73f4j6c0_33_39_53_52_51_58_71_70_69_68_67_66","13_w_state_2026-06-05T22_38_47Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.0523985520261476","-0,05239855202614763","16384","2026-06-05T22:38:47.712734Z"
"w_state_1780697117.828107_13_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg7c2upec739l797g","13","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_13_d8hkg7c2upec739l797g_48_49_50_51_58_71_70_69_68_67_66_65","13_w_state_2026-06-05T22_39_02Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.6985596931474198","-0,6985596931474198","16384","2026-06-05T22:39:02.153698Z"
"w_state_1780697118.3082707_13_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg7c2upec739l7980","13","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_13_d8hkg7c2upec739l7980_32_33_39_53_52_51_58_71_70_69_68_67","13_w_state_2026-06-05T22_40_00Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.04762194537797","-0,04762194537797004","16384","2026-06-05T22:40:00.619061Z"
"w_state_1780697118.7389543_13_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg7he8nrc73bhbq1g","13","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_13_d8hkg7he8nrc73bhbq1g_103_104_105_117_125_126_127_137_147","13_w_state_2026-06-05T22_40_14Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.094848278975217","-0,09484827897521697","16384","2026-06-05T22:40:14.261718Z"
"w_state_1780697119.1166859_13_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg7lv8cos73f4j6d0","13","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_13_d8hkg7lv8cos73f4j6d0_48_49_38_29_30_31_32_33_39_53_52_51","13_w_state_2026-06-05T22_40_29Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.2347520446329314","-0,23475204463293142","16384","2026-06-05T22:40:29.179897Z"
"w_state_1780697119.4998534_13_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg7lv8cos73f4j6dg","13","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_13_d8hkg7lv8cos73f4j6dg_105_117_125_126_127_137_147_148_149","13_w_state_2026-06-05T22_40_40Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.109109132837995","-0,10910913283799495","16384","2026-06-05T22:40:40.921409Z"
"w_state_1780697119.9248347_14_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg7tv8cos73f4j6e0","14","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_14_d8hkg7tv8cos73f4j6e0_34_33_39_53_52_51_58_71_70_69_68_67","14_w_state_2026-06-05T22_40_55Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_08_49Z.csv","1.3468829696132758","-0,3468829696132758","16384","2026-06-05T22:40:55.005170Z"
"w_state_1780697120.3764253_14_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg7u6983c73dr6clg","14","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_14_d8hkg7u6983c73dr6clg_121_116_101_102_103_104_105_117_125","14_w_state_2026-06-05T22_41_54Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.9002916491771131","-0,9002916491771131","16384","2026-06-05T22:41:54.833505Z"
"w_state_1780697120.8045628_14_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg842upec739l7990","14","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_14_d8hkg842upec739l7990_101_102_103_104_105_117_125_126_127","14_w_state_2026-06-05T22_42_08Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.5447653611205228","-0,5447653611205228","16384","2026-06-05T22:42:08.579690Z"
"w_state_1780697121.2035236_14_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg842upec739l79a0","14","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_14_d8hkg842upec739l79a0_48_49_38_29_30_31_32_33_39_53_52_51","14_w_state_2026-06-05T22_42_36Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.3588437104099853","-0,3588437104099853","16384","2026-06-05T22:42:36.831498Z"
"w_state_1780697121.5910838_14_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg842upec739l79b0","14","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_14_d8hkg842upec739l79b0_33_39_53_52_51_58_71_70_69_68_67_66","14_w_state_2026-06-05T22_42_49Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.1494274333003416","-0,14942743330034158","16384","2026-06-05T22:42:49.124920Z"
"w_state_1780697122.0335462_14_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg8e6983c73dr6cn0","14","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_14_d8hkg8e6983c73dr6cn0_48_49_50_51_58_71_70_69_68_67_66_65","14_w_state_2026-06-05T22_43_07Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.2191349898122645","-1,2191349898122645","16384","2026-06-05T22:43:07.739113Z"
"w_state_1780697122.4365346_14_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg8c2upec739l79bg","14","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_14_d8hkg8c2upec739l79bg_32_33_39_53_52_51_58_71_70_69_68_67","14_w_state_2026-06-05T22_43_54Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.2923546045107397","-0,2923546045107397","16384","2026-06-05T22:43:54.942346Z"
"w_state_1780697122.8448691_14_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg8m6983c73dr6cng","14","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_14_d8hkg8m6983c73dr6cng_103_104_105_117_125_126_127_137_147","14_w_state_2026-06-05T22_44_17Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.1552106904747736","-0,15521069047477365","16384","2026-06-05T22:44:17.991364Z"
"w_state_1780697123.231136_14_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg8lv8cos73f4j6g0","14","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_14_d8hkg8lv8cos73f4j6g0_48_49_38_29_30_31_32_33_39_53_52_51","14_w_state_2026-06-05T22_44_30Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.357615091606199","-0,3576150916061991","16384","2026-06-05T22:44:30.961284Z"
"w_state_1780697123.6210256_14_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg8k2upec739l79c0","14","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_14_d8hkg8k2upec739l79c0_105_117_125_126_127_137_147_148_149","14_w_state_2026-06-05T22_44_31Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.3382560513850237","-0,3382560513850237","16384","2026-06-05T22:44:31.852329Z"
"w_state_1780697124.0731826_15_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg8pe8nrc73bhbq30","15","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_15_d8hkg8pe8nrc73bhbq30_34_33_39_53_52_51_58_71_70_69_68_67","15_w_state_2026-06-05T22_45_36Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.773362479617278","-0,773362479617278","16384","2026-06-05T22:45:36.576637Z"
"w_state_1780697124.477661_15_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkg8s2upec739l79d0","15","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_15_d8hkg8s2upec739l79d0_121_116_101_102_103_104_105_117_125","15_w_state_2026-06-05T22_45_36Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.8455650721074832","-0,8455650721074832","16384","2026-06-05T22:45:36.999901Z"
"w_state_1780697124.8717287_15_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkg91e8nrc73bhbq3g","15","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_15_d8hkg91e8nrc73bhbq3g_101_102_103_104_105_117_125_126_127","15_w_state_2026-06-05T22_45_51Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.5092676250910877","-0,5092676250910877","16384","2026-06-05T22:45:51.548261Z"
"w_state_1780697125.2897942_15_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkg942upec739l79dg","15","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_15_d8hkg942upec739l79dg_48_49_38_29_30_31_32_33_39_53_52_51","15_w_state_2026-06-05T22_46_04Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.5816947514268804","-0,5816947514268804","16384","2026-06-05T22:46:04.922174Z"
"w_state_1780697125.718506_15_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkg9c2upec739l79e0","15","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_15_d8hkg9c2upec739l79e0_33_39_53_52_51_58_71_70_69_68_67_66","15_w_state_2026-06-05T22_46_19Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.6405020733713869","-0,6405020733713869","16384","2026-06-05T22:46:19.140163Z"
"w_state_1780697126.1887665_15_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkg99e8nrc73bhbq40","15","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_15_d8hkg99e8nrc73bhbq40_48_49_50_51_58_71_70_69_68_67_66_65","15_w_state_2026-06-05T22_47_18Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.566997841842997","-1,5669978418429968","16384","2026-06-05T22:47:18.606228Z"
"w_state_1780697126.6139348_15_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg9dv8cos73f4j6hg","15","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_15_d8hkg9dv8cos73f4j6hg_32_33_39_53_52_51_58_71_70_69_68_67","15_w_state_2026-06-05T22_47_32Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.7583769915938858","-0,7583769915938858","16384","2026-06-05T22:47:32.132324Z"
"w_state_1780697127.028005_15_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkg9k2upec739l79eg","15","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_15_d8hkg9k2upec739l79eg_103_104_105_117_125_126_127_137_147","15_w_state_2026-06-05T22_47_46Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.3534218852114561","-0,3534218852114561","16384","2026-06-05T22:47:46.192193Z"
"w_state_1780697127.5020666_15_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkg9he8nrc73bhbq50","15","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_15_d8hkg9he8nrc73bhbq50_48_49_38_29_30_31_32_33_39_53_52_51","15_w_state_2026-06-05T22_47_58Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.523226400751975","-0,5232264007519749","16384","2026-06-05T22:47:58.912340Z"
"w_state_1780697127.9023912_15_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkg9tv8cos73f4j6i0","15","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_15_d8hkg9tv8cos73f4j6i0_105_117_125_126_127_137_147_148_149","15_w_state_2026-06-05T22_48_13Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.462060533671652","-0,4620605336716519","16384","2026-06-05T22:48:13.284921Z"
"w_state_1780697128.3294408_16_[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkg9pe8nrc73bhbq60","16","[34, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_16_d8hkg9pe8nrc73bhbq60_34_33_39_53_52_51_58_71_70_69_68_67","16_w_state_2026-06-05T22_49_13Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.0988704808436536","-1,0988704808436536","16384","2026-06-05T22:49:13.760028Z"
"w_state_1780697128.8005192_16_[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150].json","d8hkga1e8nrc73bhbq6g","16","[121, 116, 101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150]","ibm_quebec","ok","w_state_n_16_d8hkga1e8nrc73bhbq6g_121_116_101_102_103_104_105_117_125","16_w_state_2026-06-05T22_49_26Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.2589252329199656","-1,2589252329199656","16384","2026-06-05T22:49:26.103457Z"
"w_state_1780697129.2170978_16_[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138].json","d8hkga5v8cos73f4j6jg","16","[101, 102, 103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138]","ibm_quebec","ok","w_state_n_16_d8hkga5v8cos73f4j6jg_101_102_103_104_105_117_125_126_127","16_w_state_2026-06-05T22_49_39Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.621806227541402","-0,621806227541402","16384","2026-06-05T22:49:39.724235Z"
"w_state_1780697129.6549354_16_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73].json","d8hkga5v8cos73f4j6k0","16","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 72, 73]","ibm_quebec","ok","w_state_n_16_d8hkga5v8cos73f4j6k0_48_49_38_29_30_31_32_33_39_53_52_51","16_w_state_2026-06-05T22_49_52Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.9486575159882085","-0,9486575159882085","16384","2026-06-05T22:49:52.832055Z"
"w_state_1780697130.0545301_16_[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84].json","d8hkgac2upec739l79fg","16","[33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84]","ibm_quebec","ok","w_state_n_16_d8hkgac2upec739l79fg_33_39_53_52_51_58_71_70_69_68_67_66","16_w_state_2026-06-05T22_50_06Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.1031001150369795","-1,1031001150369795","16384","2026-06-05T22:50:06.862678Z"
"w_state_1780697130.508362_16_[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83].json","d8hkgae6983c73dr6cpg","16","[48, 49, 50, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85, 84, 83]","ibm_quebec","ok","w_state_n_16_d8hkgae6983c73dr6cpg_48_49_50_51_58_71_70_69_68_67_66_65","16_w_state_2026-06-05T22_51_20Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.612851629298178","-1,612851629298178","16384","2026-06-05T22:51:20.166831Z"
"w_state_1780697130.9244068_16_[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85].json","d8hkgalv8cos73f4j6kg","16","[32, 33, 39, 53, 52, 51, 58, 71, 70, 69, 68, 67, 66, 65, 77, 85]","ibm_quebec","ok","w_state_n_16_d8hkgalv8cos73f4j6kg_32_33_39_53_52_51_58_71_70_69_68_67","16_w_state_2026-06-05T22_51_33Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.008577004615945","-1,0085770046159448","16384","2026-06-05T22:51:33.605593Z"
"w_state_1780697131.4076345_16_[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132].json","d8hkgak2upec739l79h0","16","[103, 104, 105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 132]","ibm_quebec","ok","w_state_n_16_d8hkgak2upec739l79h0_103_104_105_117_125_126_127_137_147","16_w_state_2026-06-05T22_51_47Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.5181987422078134","-0,5181987422078134","16384","2026-06-05T22:51:47.095112Z"
"w_state_1780697131.8048701_16_[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69].json","d8hkgatv8cos73f4j6l0","16","[48, 49, 38, 29, 30, 31, 32, 33, 39, 53, 52, 51, 58, 71, 70, 69]","ibm_quebec","ok","w_state_n_16_d8hkgatv8cos73f4j6l0_48_49_38_29_30_31_32_33_39_53_52_51","16_w_state_2026-06-05T22_52_00Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","2.15657232787669","-1,15657232787669","16384","2026-06-05T22:52:00.910639Z"
"w_state_1780697132.2163906_16_[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128].json","d8hkgape8nrc73bhbq7g","16","[105, 117, 125, 126, 127, 137, 147, 148, 149, 150, 151, 138, 131, 130, 129, 128]","ibm_quebec","ok","w_state_n_16_d8hkgape8nrc73bhbq7g_105_117_125_126_127_137_147_148_149","16_w_state_2026-06-05T22_52_01Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-05T22_37_37Z.csv","1.7171132495272818","-0,7171132495272818","16384","2026-06-05T22:52:01.471053Z"
"w_state_1781512574.4012196_6_[12, 13, 14, 15, 19, 35].json","d8nrivjqv2lc738986b0","6","[12, 13, 14, 15, 19, 35]","ibm_quebec","ok","w_state_n_6_d8nrivjqv2lc738986b0_12_13_14_15_19_35","6_w_state_2026-06-15T11_43_47Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.1602411626086666","0.8397588373913334","16384","2026-06-15T11:43:47.397291Z"
"w_state_1781512575.0484295_6_[11, 12, 13, 14, 15, 19].json","d8nrivrqv2lc738986c0","6","[11, 12, 13, 14, 15, 19]","ibm_quebec","ok","w_state_n_6_d8nrivrqv2lc738986c0_11_12_13_14_15_19","6_w_state_2026-06-15T11_43_48Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.1738872615003786","0.8261127384996214","16384","2026-06-15T11:43:48.188320Z"
"w_state_1781512575.570647_6_[35, 34, 33, 39, 53, 54].json","d8nrj03nn5bs738v0idg","6","[35, 34, 33, 39, 53, 54]","ibm_quebec","ok","w_state_n_6_d8nrj03nn5bs738v0idg_35_34_33_39_53_54","6_w_state_2026-06-15T11_44_15Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.21045467928945616","0.7895453207105438","16384","2026-06-15T11:44:15.090829Z"
"w_state_1781512576.052304_6_[19, 35, 34, 33, 39, 53].json","d8nrj03nn5bs738v0ie0","6","[19, 35, 34, 33, 39, 53]","ibm_quebec","ok","w_state_n_6_d8nrj03nn5bs738v0ie0_19_35_34_33_39_53","6_w_state_2026-06-15T11_47_43Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.19935940716657763","0.8006405928334224","16384","2026-06-15T11:47:43.158599Z"
"w_state_1781512576.7156954_6_[13, 14, 15, 19, 35, 34].json","d8nrj0b2d42s73ce8jt0","6","[13, 14, 15, 19, 35, 34]","ibm_quebec","ok","w_state_n_6_d8nrj0b2d42s73ce8jt0_13_14_15_19_35_34","6_w_state_2026-06-15T11_48_16Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.13858392895345006","0.8614160710465499","16384","2026-06-15T11:48:16.429937Z"
"w_state_1781512577.1536627_6_[10, 11, 12, 13, 14, 15].json","d8nrj0bnn5bs738v0ieg","6","[10, 11, 12, 13, 14, 15]","ibm_quebec","ok","w_state_n_6_d8nrj0bnn5bs738v0ieg_10_11_12_13_14_15","6_w_state_2026-06-15T11_48_37Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.19249419272242863","0.8075058072775714","16384","2026-06-15T11:48:37.453886Z"
"w_state_1781512577.6820292_6_[34, 33, 39, 53, 54, 55].json","d8nrj0jnn5bs738v0if0","6","[34, 33, 39, 53, 54, 55]","ibm_quebec","ok","w_state_n_6_d8nrj0jnn5bs738v0if0_34_33_39_53_54_55","6_w_state_2026-06-15T11_49_09Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.19334019111620848","0.8066598088837915","16384","2026-06-15T11:49:09.770007Z"
"w_state_1781512578.2760513_6_[14, 15, 19, 35, 34, 33].json","d8nrj0j2d42s73ce8jtg","6","[14, 15, 19, 35, 34, 33]","ibm_quebec","ok","w_state_n_6_d8nrj0j2d42s73ce8jtg_14_15_19_35_34_33","6_w_state_2026-06-15T11_49_32Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.1620822024377202","0.8379177975622798","16384","2026-06-15T11:49:32.006255Z"
"w_state_1781512578.718607_6_[9, 10, 11, 12, 13, 14].json","d8nrj0rqv2lc738986dg","6","[9, 10, 11, 12, 13, 14]","ibm_quebec","ok","w_state_n_6_d8nrj0rqv2lc738986dg_9_10_11_12_13_14","6_w_state_2026-06-15T11_49_45Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.22416232843569128","0.7758376715643087","16384","2026-06-15T11:49:45.116068Z"
"w_state_1781512579.374904_6_[15, 19, 35, 34, 33, 39].json","d8nrj0o32u0s73fcrjcg","6","[15, 19, 35, 34, 33, 39]","ibm_quebec","ok","w_state_n_6_d8nrj0o32u0s73fcrjcg_15_19_35_34_33_39","6_w_state_2026-06-15T11_50_08Z_16384_no_correction.json","ibm_quebec_calibrations_2026-06-15T08_18_45Z.csv","0.18821952474069503","0.811780475259305","16384","2026-06-15T11:50:08.276471Z"
